Date,Tournament,Surface,Round,WinnerName,LoserName,Player1,Player2,Winner,Player1Rank,Player2Rank,Score,Tour,Year
2024-01-01,Hong Kong,Hard,R32,Lorenzo Musetti,Chak Lam Coleman Wong,Lorenzo Musetti,Chak Lam Coleman Wong,Player1,27.0,,6-4 7-5,ATP,2024
2024-01-01,Hong Kong,Hard,R32,Roberto Bautista Agut,Fabian Marozsan,Fabian Marozsan,Roberto Bautista Agut,Player2,64.0,57.0,6-2 6-3,ATP,2024
2024-01-01,Brisbane,Hard,R32,Lukas Klein,Sebastian Baez,Lukas Klein,Sebastian Baez,Player1,170.0,28.0,4-6 6-3 6-4,ATP,2024
2024-01-01,Brisbane,Hard,R64,Lucia Bronzetti,Ashlyn Krueger,Lucia Bronzetti,Ashlyn Krueger,Player1,52.0,78.0,6-4 7-5,WTA,2024
2024-01-01,Brisbane,Hard,QF,Linda Noskova,Mirra Andreeva,Mirra Andreeva,Linda Noskova,Player2,58.0,40.0,7-5 6-3,WTA,2024
2024-01-01,Brisbane,Hard,QF,Holger Rune,James Duckworth,Holger Rune,James Duckworth,Player1,8.0,116.0,6-2 7-6(6),ATP,2024
2024-01-01,Brisbane,Hard,R64,Cristina Bucsa,Greet Minnen,Greet Minnen,Cristina Bucsa,Player2,64.0,61.0,5-7 6-3 6-1,WTA,2024
2024-01-01,Auckland,Hard,R32,Emma Navarro,Linda Fruhvirtova,Emma Navarro,Linda Fruhvirtova,Player1,31.0,88.0,2-6 6-4 6-2,WTA,2024
2024-01-01,Auckland,Hard,R32,Elina Avanesyan,Monique Barry,Elina Avanesyan,Monique Barry,Player1,74.0,649.0,7-6(6) 6-2,WTA,2024
2024-01-01,Auckland,Hard,R32,Diane Parry,Emina Bektas,Emina Bektas,Diane Parry,Player2,91.0,76.0,6-7(4) 7-5 6-3,WTA,2024
2024-01-01,Auckland,Hard,R32,Petra Martic,Rebeka Masarova,Rebeka Masarova,Petra Martic,Player2,65.0,41.0,3-6 6-3 6-3,WTA,2024
2024-01-01,Auckland,Hard,R32,Xiyu Wang,Jaqueline Cristian,Xiyu Wang,Jaqueline Cristian,Player1,71.0,87.0,6-1 5-7 7-6(3),WTA,2024
2024-01-01,Hong Kong,Hard,R32,Pavel Kotov,Nuno Borges,Nuno Borges,Pavel Kotov,Player2,66.0,67.0,6-2 6-4,ATP,2024
2024-01-01,Auckland,Hard,R32,Lesia Tsurenko,Sachia Vickery,Sachia Vickery,Lesia Tsurenko,Player2,143.0,32.0,7-5 6-4,WTA,2024
2024-01-01,Auckland,Hard,R32,Marie Bouzkova,Magdalena Frech,Marie Bouzkova,Magdalena Frech,Player1,36.0,70.0,6-0 3-6 6-4,WTA,2024
2024-01-01,Auckland,Hard,R32,Amanda Anisimova,Anastasia Pavlyuchenkova,Anastasia Pavlyuchenkova,Amanda Anisimova,Player2,60.0,373.0,7-5 6-4,WTA,2024
2024-01-01,Auckland,Hard,R32,Emma Raducanu,Elena Gabriela Ruse,Elena Gabriela Ruse,Emma Raducanu,Player2,134.0,301.0,6-3 4-6 7-5,WTA,2024
2024-01-01,Auckland,Hard,R32,Elina Svitolina,Caroline Wozniacki,Elina Svitolina,Caroline Wozniacki,Player1,25.0,256.0,6-4 6-3,WTA,2024
2024-01-01,Brisbane,Hard,SF,Grigor Dimitrov,Jordan Thompson,Grigor Dimitrov,Jordan Thompson,Player1,14.0,55.0,6-3 7-5,ATP,2024
2024-01-01,Auckland,Hard,R32,Yue Yuan,Kayla Day,Kayla Day,Yue Yuan,Player2,89.0,77.0,7-6(1) 6-7(5) 6-1,WTA,2024
2024-01-01,Hong Kong,Hard,R32,Emil Ruusuvuori,Benjamin Bonzi,Emil Ruusuvuori,Benjamin Bonzi,Player1,69.0,73.0,6-7(5) 6-2 6-1,ATP,2024
2024-01-01,Brisbane,Hard,R32,Grigor Dimitrov,Andy Murray,Grigor Dimitrov,Andy Murray,Player1,14.0,42.0,4-6 7-5 6-2,ATP,2024
2024-01-01,United Cup,Hard,RR,Alex De Minaur,Taylor Fritz,Taylor Fritz,Alex De Minaur,Player2,10.0,12.0,6-4 6-2,ATP,2024
2024-01-01,Brisbane,Hard,R32,Jordan Thompson,Aleksandar Vukic,Aleksandar Vukic,Jordan Thompson,Player2,62.0,55.0,6-3 6-2,ATP,2024
2024-01-01,Brisbane,Hard,R32,Ugo Humbert,Alex Michelsen,Alex Michelsen,Ugo Humbert,Player2,97.0,20.0,6-4 6-4,ATP,2024
2024-01-01,Brisbane,Hard,R32,Tomas Machac,Tomas Martin Etcheverry,Tomas Martin Etcheverry,Tomas Machac,Player2,30.0,78.0,6-7(5) 7-5 7-6(1),ATP,2024
2024-01-01,Brisbane,Hard,R32,Rinky Hijikata,Thanasi Kokkinakis,Thanasi Kokkinakis,Rinky Hijikata,Player2,65.0,71.0,7-6(8) 6-2,ATP,2024
2024-01-01,Brisbane,Hard,R32,Daniel Altmaier,Li Tu,Li Tu,Daniel Altmaier,Player2,225.0,56.0,7-6(5) 7-6(4),ATP,2024
2024-01-01,Auckland,Hard,R32,Varvara Gracheva,Tereza Martincova,Varvara Gracheva,Tereza Martincova,Player1,42.0,156.0,6-7(3) 7-5 6-2,WTA,2024
2024-01-01,United Cup,Hard,F,Alexander Zverev,Hubert Hurkacz,Hubert Hurkacz,Alexander Zverev,Player2,9.0,7.0,6-7(3) 7-6(6) 6-4,ATP,2024
2024-01-01,United Cup,Hard,SF,Hubert Hurkacz,Adrian Mannarino,Hubert Hurkacz,Adrian Mannarino,Player1,9.0,22.0,6-3 7-5,ATP,2024
2024-01-01,United Cup,Hard,SF,Alex De Minaur,Alexander Zverev,Alex De Minaur,Alexander Zverev,Player1,12.0,7.0,5-7 6-3 6-4,ATP,2024
2024-01-01,United Cup,Hard,RR,Cameron Norrie,Alex De Minaur,Alex De Minaur,Cameron Norrie,Player2,12.0,18.0,6-4 2-6 7-6(2),ATP,2024
2024-01-01,United Cup,Hard,QF,Hubert Hurkacz,Zhizhen Zhang,Zhizhen Zhang,Hubert Hurkacz,Player2,58.0,9.0,6-3 6-4,ATP,2024
2024-01-01,United Cup,Hard,QF,Alex De Minaur,Novak Djokovic,Alex De Minaur,Novak Djokovic,Player1,12.0,1.0,6-4 6-4,ATP,2024
2024-01-01,United Cup,Hard,QF,Alexander Zverev,Stefanos Tsitsipas,Alexander Zverev,Stefanos Tsitsipas,Player1,7.0,6.0,6-4 6-4,ATP,2024
2024-01-01,United Cup,Hard,RR,Alejandro Davidovich Fokina,Hubert Hurkacz,Alejandro Davidovich Fokina,Hubert Hurkacz,Player1,26.0,9.0,3-6 6-3 6-4,ATP,2024
2024-01-01,United Cup,Hard,RR,Hubert Hurkacz,Thiago Seyboth Wild,Thiago Seyboth Wild,Hubert Hurkacz,Player2,79.0,9.0,6-7(4) 6-2 6-3,ATP,2024
2024-01-01,United Cup,Hard,RR,Alejandro Davidovich Fokina,Thiago Seyboth Wild,Thiago Seyboth Wild,Alejandro Davidovich Fokina,Player2,79.0,26.0,6-4 6-0,ATP,2024
2024-01-01,United Cup,Hard,RR,Stefanos Tsitsipas,Steven Diez,Steven Diez,Stefanos Tsitsipas,Player2,314.0,6.0,6-2 6-3,ATP,2024
2024-01-01,United Cup,Hard,RR,Nicolas Jarry,Stefanos Sakellaridis,Stefanos Sakellaridis,Nicolas Jarry,Player2,416.0,19.0,6-3 3-6 7-5,ATP,2024
2024-01-01,United Cup,Hard,RR,Nicolas Jarry,Steven Diez,Nicolas Jarry,Steven Diez,Player1,19.0,314.0,7-5 6-4,ATP,2024
2024-01-01,United Cup,Hard,RR,Taylor Fritz,Cameron Norrie,Cameron Norrie,Taylor Fritz,Player2,18.0,10.0,7-6(5) 6-4,ATP,2024
2024-01-01,United Cup,Hard,QF,Casper Ruud,Adrian Mannarino,Adrian Mannarino,Casper Ruud,Player2,22.0,11.0,6-1 6-4,ATP,2024
2024-01-01,Brisbane,Hard,QF,Roman Safiullin,Matteo Arnaldi,Roman Safiullin,Matteo Arnaldi,Player1,39.0,44.0,7-6(4) 6-2,ATP,2024
2024-01-01,Auckland,Hard,R32,Coco Gauff,Claire Liu,Claire Liu,Coco Gauff,Player2,95.0,3.0,6-4 6-2,WTA,2024
2024-01-01,Brisbane,Hard,R16,Holger Rune,Alexander Shevchenko,Alexander Shevchenko,Holger Rune,Player2,48.0,8.0,6-4 5-7 6-2,ATP,2024
2024-01-01,Brisbane,Hard,R64,Mirra Andreeva,Diana Shnaider,Diana Shnaider,Mirra Andreeva,Player2,97.0,58.0,6-2 6-3,WTA,2024
2024-01-01,Brisbane,Hard,R64,Anna Karolina Schmiedlova,Caroline Dolehide,Caroline Dolehide,Anna Karolina Schmiedlova,Player2,45.0,73.0,3-6 6-4 6-2,WTA,2024
2024-01-01,Brisbane,Hard,R64,Daria Saville,Dayana Yastremska,Daria Saville,Dayana Yastremska,Player1,209.0,98.0,6-0 6-4,WTA,2024
2024-01-01,Brisbane,Hard,R64,Sloane Stephens,Katerina Siniakova,Sloane Stephens,Katerina Siniakova,Player1,44.0,50.0,7-5 6-3,WTA,2024
2024-01-01,Brisbane,Hard,R64,Olivia Gadecki,Kimberly Birrell,Olivia Gadecki,Kimberly Birrell,Player1,124.0,115.0,4-6 6-0 6-4,WTA,2024
2024-01-01,Auckland,Hard,F,Coco Gauff,Elina Svitolina,Elina Svitolina,Coco Gauff,Player2,25.0,3.0,6-7(4) 6-3 6-3,WTA,2024
2024-01-01,Auckland,Hard,SF,Coco Gauff,Emma Navarro,Coco Gauff,Emma Navarro,Player1,3.0,31.0,6-3 6-1,WTA,2024
2024-01-01,Brisbane,Hard,R64,Arina Rodionova,Martina Trevisan,Arina Rodionova,Martina Trevisan,Player1,113.0,46.0,6-3 6-2,WTA,2024
2024-01-01,Auckland,Hard,QF,Coco Gauff,Varvara Gracheva,Coco Gauff,Varvara Gracheva,Player1,3.0,42.0,6-1 6-1,WTA,2024
2024-01-01,Brisbane,Hard,R64,Camila Giorgi,Peyton Stearns,Camila Giorgi,Peyton Stearns,Player1,55.0,49.0,5-7 6-2 6-3,WTA,2024
2024-01-01,Auckland,Hard,SF,Elina Svitolina,Xiyu Wang,Xiyu Wang,Elina Svitolina,Player2,71.0,25.0,2-6 6-4 6-3,WTA,2024
2024-01-01,Auckland,Hard,R16,Xiyu Wang,Xin Yu Wang,Xin Yu Wang,Xiyu Wang,Player2,35.0,71.0,6-3 3-6 7-6(2),WTA,2024
2024-01-01,Auckland,Hard,R16,Petra Martic,Yue Yuan,Petra Martic,Yue Yuan,Player1,41.0,77.0,6-2 6-2,WTA,2024
2024-01-01,Auckland,Hard,R16,Varvara Gracheva,Lulu Sun,Lulu Sun,Varvara Gracheva,Player2,214.0,42.0,6-3 6-4,WTA,2024
2024-01-01,Auckland,Hard,R16,Coco Gauff,Brenda Fruhvirtova,Brenda Fruhvirtova,Coco Gauff,Player2,117.0,3.0,6-3 6-0,WTA,2024
2024-01-01,Auckland,Hard,R16,Emma Navarro,Elina Avanesyan,Emma Navarro,Elina Avanesyan,Player1,31.0,74.0,6-1 6-2,WTA,2024
2024-01-01,Auckland,Hard,QF,Xiyu Wang,Diane Parry,Xiyu Wang,Diane Parry,Player1,71.0,76.0,6-7(3) 6-3 6-4,WTA,2024
2024-01-01,Auckland,Hard,QF,Emma Navarro,Petra Martic,Emma Navarro,Petra Martic,Player1,31.0,41.0,6-4 6-3,WTA,2024
2024-01-01,Auckland,Hard,R16,Elina Svitolina,Emma Raducanu,Elina Svitolina,Emma Raducanu,Player1,25.0,301.0,6-7(5) 7-6(3) 6-1,WTA,2024
2024-01-01,Brisbane,Hard,R32,Rafael Nadal,Dominic Thiem,Dominic Thiem,Rafael Nadal,Player2,98.0,672.0,7-5 6-1,ATP,2024
2024-01-01,Auckland,Hard,R16,Diane Parry,Lesia Tsurenko,Diane Parry,Lesia Tsurenko,Player1,76.0,32.0,2-6 6-4 6-1,WTA,2024
2024-01-01,Brisbane,Hard,QF,Grigor Dimitrov,Rinky Hijikata,Grigor Dimitrov,Rinky Hijikata,Player1,14.0,71.0,6-1 6-4,ATP,2024
2024-01-01,Brisbane,Hard,R64,Linda Noskova,Timea Babos,Timea Babos,Linda Noskova,Player2,192.0,40.0,5-7 7-6(8) 7-6(2),WTA,2024
2024-01-01,Brisbane,Hard,R64,Anna Kalinskaya,Bernarda Pera,Anna Kalinskaya,Bernarda Pera,Player1,80.0,69.0,6-2 6-1,WTA,2024
2024-01-01,Brisbane,Hard,R16,James Duckworth,Yannick Hanfmann,James Duckworth,Yannick Hanfmann,Player1,116.0,51.0,4-6 6-1 7-6(2),ATP,2024
2024-01-01,Brisbane,Hard,R16,Matteo Arnaldi,Lukas Klein,Lukas Klein,Matteo Arnaldi,Player2,170.0,44.0,6-4 3-6 7-5,ATP,2024
2024-01-01,Brisbane,Hard,R16,Rafael Nadal,Jason Kubler,Rafael Nadal,Jason Kubler,Player1,672.0,102.0,6-1 6-2,ATP,2024
2024-01-01,Brisbane,Hard,R16,Jordan Thompson,Ugo Humbert,Ugo Humbert,Jordan Thompson,Player2,20.0,55.0,W/O,ATP,2024
2024-01-01,Brisbane,Hard,R16,Rinky Hijikata,Tomas Machac,Rinky Hijikata,Tomas Machac,Player1,71.0,78.0,5-7 6-2 7-6(4),ATP,2024
2024-01-01,Brisbane,Hard,R16,Grigor Dimitrov,Daniel Altmaier,Grigor Dimitrov,Daniel Altmaier,Player1,14.0,56.0,6-1 6-2,ATP,2024
2024-01-01,Brisbane,Hard,R32,Holger Rune,Max Purcell,Holger Rune,Max Purcell,Player1,8.0,45.0,4-6 6-4 6-2,ATP,2024
2024-01-01,Brisbane,Hard,R32,Alexander Shevchenko,Luca Van Assche,Alexander Shevchenko,Luca Van Assche,Player1,48.0,90.0,6-3 6-2,ATP,2024
2024-01-01,Brisbane,Hard,R32,James Duckworth,J J Wolf,James Duckworth,J J Wolf,Player1,116.0,53.0,6-3 6-4,ATP,2024
2024-01-01,Brisbane,Hard,R64,Julia Riera,Viktoriya Tomova,Viktoriya Tomova,Julia Riera,Player2,75.0,137.0,6-2 6-4,WTA,2024
2024-01-01,Auckland,Hard,R16,Marie Bouzkova,Amanda Anisimova,Amanda Anisimova,Marie Bouzkova,Player2,373.0,36.0,6-0 6-1,WTA,2024
2024-01-01,Brisbane,Hard,R64,Danielle Collins,Hailey Baptiste,Danielle Collins,Hailey Baptiste,Player1,54.0,129.0,6-1 4-6 6-3,WTA,2024
2024-01-01,Brisbane,Hard,QF,Jordan Thompson,Rafael Nadal,Jordan Thompson,Rafael Nadal,Player1,55.0,672.0,5-7 7-6(6) 6-3,ATP,2024
2024-01-01,Auckland,Hard,R32,Lulu Sun,Mccartney Kessler,Mccartney Kessler,Lulu Sun,Player2,217.0,214.0,6-4 6-3,WTA,2024
2024-01-01,Brisbane,Hard,R16,Roman Safiullin,Alexei Popyrin,Roman Safiullin,Alexei Popyrin,Player1,39.0,40.0,6-7(9) 6-4 7-6(3),ATP,2024
2024-01-01,Brisbane,Hard,R64,Marta Kostyuk,Ana Bogdan,Ana Bogdan,Marta Kostyuk,Player2,66.0,38.0,4-6 6-3 6-3,WTA,2024
2024-01-01,Auckland,Hard,R32,Brenda Fruhvirtova,Anna Blinkova,Brenda Fruhvirtova,Anna Blinkova,Player1,117.0,48.0,7-5 6-4,WTA,2024
2024-01-01,Brisbane,Hard,R64,Naomi Osaka,Tamara Korpatsch,Tamara Korpatsch,Naomi Osaka,Player2,83.0,,6-3 7-6(9),WTA,2024
2024-01-01,Auckland,Hard,QF,Elina Svitolina,Marie Bouzkova,Elina Svitolina,Marie Bouzkova,Player1,25.0,36.0,6-0 6-3,WTA,2024
2024-01-01,Brisbane,Hard,R64,Clara Burel,Zeynep Sonmez,Zeynep Sonmez,Clara Burel,Player2,163.0,56.0,6-4 6-2,WTA,2024
2024-01-01,United Cup,Hard,RR,Adrian Mannarino,Lorenzo Sonego,Adrian Mannarino,Lorenzo Sonego,Player1,22.0,46.0,6-4 6-4,ATP,2024
2024-01-01,Hong Kong,Hard,R32,Sebastian Ofner,Mackenzie Mcdonald,Sebastian Ofner,Mackenzie Mcdonald,Player1,43.0,41.0,6-1 6-2,ATP,2024
2024-01-01,Brisbane,Hard,R32,Anastasia Potapova,Daria Saville,Daria Saville,Anastasia Potapova,Player2,209.0,28.0,6-4 3-6 6-4,WTA,2024
2024-01-01,Hong Kong,Hard,R32,Juncheng Shang,Laslo Djere,Laslo Djere,Juncheng Shang,Player2,33.0,183.0,6-7(5) 6-3 7-6(8),ATP,2024
2024-01-01,United Cup,Hard,QF,Iga Swiatek,Qinwen Zheng,Qinwen Zheng,Iga Swiatek,Player2,14.0,1.0,6-2 6-3,WTA,2024
2024-01-01,United Cup,Hard,SF,Iga Swiatek,Caroline Garcia,Caroline Garcia,Iga Swiatek,Player2,20.0,1.0,4-6 6-1 6-1,WTA,2024
2024-01-01,United Cup,Hard,F,Iga Swiatek,Angelique Kerber,Angelique Kerber,Iga Swiatek,Player2,,1.0,6-3 6-0,WTA,2024
2024-01-01,Brisbane,Hard,R32,Yannick Hanfmann,Sebastian Korda,Yannick Hanfmann,Sebastian Korda,Player1,51.0,24.0,7-5 6-4,ATP,2024
2024-01-01,Brisbane,Hard,R32,Roman Safiullin,Ben Shelton,Roman Safiullin,Ben Shelton,Player1,39.0,17.0,6-3 6-7(5) 6-3,ATP,2024
2024-01-01,United Cup,Hard,RR,Maria Sakkari,Leylah Fernandez,Maria Sakkari,Leylah Fernandez,Player1,8.0,34.0,7-6(2) 6-3,WTA,2024
2024-01-01,Brisbane,Hard,F,Elena Rybakina,Aryna Sabalenka,Aryna Sabalenka,Elena Rybakina,Player2,2.0,4.0,6-0 6-3,WTA,2024
2024-01-01,Brisbane,Hard,SF,Aryna Sabalenka,Victoria Azarenka,Victoria Azarenka,Aryna Sabalenka,Player2,23.0,2.0,6-2 6-4,WTA,2024
2024-01-01,Brisbane,Hard,SF,Elena Rybakina,Linda Noskova,Linda Noskova,Elena Rybakina,Player2,40.0,4.0,6-3 6-2,WTA,2024
2024-01-01,Brisbane,Hard,R32,Elise Mertens,Sloane Stephens,Sloane Stephens,Elise Mertens,Player2,44.0,30.0,2-6 6-1 6-3,WTA,2024
2024-01-01,Brisbane,Hard,R32,Veronika Kudermetova,Anna Karolina Schmiedlova,Veronika Kudermetova,Anna Karolina Schmiedlova,Player1,16.0,73.0,6-2 6-3,WTA,2024
2024-01-01,Brisbane,Hard,R32,Mirra Andreeva,Liudmila Samsonova,Mirra Andreeva,Liudmila Samsonova,Player1,58.0,15.0,6-2 6-1,WTA,2024
2024-01-01,Brisbane,Hard,R32,Arina Rodionova,Sofia Kenin,Sofia Kenin,Arina Rodionova,Player2,37.0,113.0,7-5 7-6(7),WTA,2024
2024-01-01,Brisbane,Hard,R32,Linda Noskova,Sorana Cirstea,Linda Noskova,Sorana Cirstea,Player1,40.0,26.0,6-4 4-6 6-4,WTA,2024
2024-01-01,Brisbane,Hard,R32,Julia Riera,Ekaterina Alexandrova,Ekaterina Alexandrova,Julia Riera,Player2,21.0,137.0,6-3 6-4,WTA,2024
2024-01-01,Brisbane,Hard,R32,Victoria Azarenka,Anna Kalinskaya,Victoria Azarenka,Anna Kalinskaya,Player1,23.0,80.0,6-1 7-6(8),WTA,2024
2024-01-01,Brisbane,Hard,R32,Clara Burel,Anhelina Kalinina,Clara Burel,Anhelina Kalinina,Player1,56.0,27.0,6-4 6-1,WTA,2024
2024-01-01,Brisbane,Hard,R32,Karolina Pliskova,Naomi Osaka,Karolina Pliskova,Naomi Osaka,Player1,39.0,,3-6 7-6(4) 6-4,WTA,2024
2024-01-01,Brisbane,Hard,R32,Jelena Ostapenko,Camila Giorgi,Jelena Ostapenko,Camila Giorgi,Player1,12.0,55.0,6-1 6-4,WTA,2024
2024-01-01,United Cup,Hard,QF,Caroline Garcia,Malene Helgo,Malene Helgo,Caroline Garcia,Player2,544.0,20.0,6-2 6-7(6) 7-6(5),WTA,2024
2024-01-01,Brisbane,Hard,R32,Daria Kasatkina,Marta Kostyuk,Marta Kostyuk,Daria Kasatkina,Player2,38.0,18.0,6-3 6-4,WTA,2024
2024-01-01,United Cup,Hard,QF,Ajla Tomljanovic,Natalija Stevanovic,Ajla Tomljanovic,Natalija Stevanovic,Player1,292.0,184.0,6-1 6-1,WTA,2024
2024-01-01,United Cup,Hard,RR,Iga Swiatek,Sara Sorribes Tormo,Iga Swiatek,Sara Sorribes Tormo,Player1,1.0,53.0,6-2 6-1,WTA,2024
2024-01-01,United Cup,Hard,RR,Alexander Zverev,Adrian Mannarino,Alexander Zverev,Adrian Mannarino,Player1,7.0,22.0,4-6 6-4 6-3,ATP,2024
2024-01-01,Auckland,Hard,R32,Xin Yu Wang,Yulia Putintseva,Xin Yu Wang,Yulia Putintseva,Player1,35.0,63.0,6-4 7-5,WTA,2024
2024-01-01,Brisbane,Hard,SF,Holger Rune,Roman Safiullin,Holger Rune,Roman Safiullin,Player1,8.0,39.0,6-4 7-6(0),ATP,2024
2024-01-01,United Cup,Hard,RR,Donna Vekic,Malene Helgo,Malene Helgo,Donna Vekic,Player2,544.0,24.0,7-5 3-6 6-3,WTA,2024
2024-01-01,United Cup,Hard,RR,Donna Vekic,Arantxa Rus,Donna Vekic,Arantxa Rus,Player1,24.0,51.0,6-2 3-6 6-1,WTA,2024
2024-01-01,United Cup,Hard,RR,Qinwen Zheng,Olga Danilovic,Olga Danilovic,Qinwen Zheng,Player2,121.0,14.0,6-4 6-2,WTA,2024
2024-01-01,United Cup,Hard,RR,Marketa Vondrousova,Olga Danilovic,Marketa Vondrousova,Olga Danilovic,Player1,7.0,121.0,6-1 3-6 6-3,WTA,2024
2024-01-01,United Cup,Hard,RR,Qinwen Zheng,Marketa Vondrousova,Qinwen Zheng,Marketa Vondrousova,Player1,14.0,7.0,6-1 2-6 6-1,WTA,2024
2024-01-01,United Cup,Hard,RR,Jasmine Paolini,Angelique Kerber,Angelique Kerber,Jasmine Paolini,Player2,,29.0,6-4 7-5,WTA,2024
2024-01-01,United Cup,Hard,RR,Caroline Garcia,Angelique Kerber,Caroline Garcia,Angelique Kerber,Player1,20.0,,1-6 6-2 6-2,WTA,2024
2024-01-01,United Cup,Hard,RR,Caroline Garcia,Jasmine Paolini,Caroline Garcia,Jasmine Paolini,Player1,20.0,29.0,6-4 5-7 6-4,WTA,2024
2024-01-01,United Cup,Hard,RR,Katie Boulter,Ajla Tomljanovic,Ajla Tomljanovic,Katie Boulter,Player2,292.0,57.0,6-2 6-4,WTA,2024
2024-01-01,United Cup,Hard,RR,Jessica Pegula,Ajla Tomljanovic,Jessica Pegula,Ajla Tomljanovic,Player1,5.0,292.0,7-6(6) 6-3,WTA,2024
2024-01-01,United Cup,Hard,RR,Katie Boulter,Jessica Pegula,Katie Boulter,Jessica Pegula,Player1,57.0,5.0,5-7 6-4 6-4,WTA,2024
2024-01-01,United Cup,Hard,RR,Leylah Fernandez,Daniela Seguel,Daniela Seguel,Leylah Fernandez,Player2,671.0,34.0,6-2 6-3,WTA,2024
2024-01-01,Hong Kong,Hard,R32,Jan Lennard Struff,Marin Cilic,Jan Lennard Struff,Marin Cilic,Player1,25.0,674.0,3-6 7-6(4) 7-6(7),ATP,2024
2024-01-01,United Cup,Hard,RR,Maria Sakkari,Daniela Seguel,Daniela Seguel,Maria Sakkari,Player2,671.0,8.0,6-0 6-1,WTA,2024
2024-01-01,United Cup,Hard,RR,Beatriz Haddad Maia,Sara Sorribes Tormo,Sara Sorribes Tormo,Beatriz Haddad Maia,Player2,53.0,11.0,7-6(1) 6-2,WTA,2024
2024-01-01,United Cup,Hard,RR,Iga Swiatek,Beatriz Haddad Maia,Beatriz Haddad Maia,Iga Swiatek,Player2,11.0,1.0,6-2 6-2,WTA,2024
2024-01-01,United Cup,Hard,QF,Maria Sakkari,Angelique Kerber,Maria Sakkari,Angelique Kerber,Player1,8.0,,6-0 6-3,WTA,2024
2024-01-01,Brisbane,Hard,R32,Magda Linette,Cristina Bucsa,Magda Linette,Cristina Bucsa,Player1,22.0,61.0,6-3 7-5,WTA,2024
2024-01-01,United Cup,Hard,RR,Arantxa Rus,Malene Helgo,Arantxa Rus,Malene Helgo,Player1,51.0,544.0,7-6(4) 6-1,WTA,2024
2024-01-01,Brisbane,Hard,R32,Aryna Sabalenka,Lucia Bronzetti,Aryna Sabalenka,Lucia Bronzetti,Player1,2.0,52.0,6-3 6-0,WTA,2024
2024-01-01,Hong Kong,Hard,R16,Juncheng Shang,Botic Van De Zandschulp,Juncheng Shang,Botic Van De Zandschulp,Player1,183.0,50.0,6-7(5) 7-6(2) 7-6(2),ATP,2024
2024-01-01,Hong Kong,Hard,R16,Frances Tiafoe,Miomir Kecmanovic,Miomir Kecmanovic,Frances Tiafoe,Player2,54.0,16.0,6-3 7-6(4),ATP,2024
2024-01-01,Hong Kong,Hard,R16,Arthur Fils,Marc Andrea Huesler,Marc Andrea Huesler,Arthur Fils,Player2,194.0,36.0,7-5 7-5,ATP,2024
2024-01-01,Hong Kong,Hard,R16,Andrey Rublev,Liam Broady,Liam Broady,Andrey Rublev,Player2,108.0,5.0,6-4 7-6(8),ATP,2024
2024-01-01,Hong Kong,Hard,R32,Botic Van De Zandschulp,Shintaro Mochizuki,Botic Van De Zandschulp,Shintaro Mochizuki,Player1,50.0,137.0,7-5 6-1,ATP,2024
2024-01-01,Hong Kong,Hard,QF,Emil Ruusuvuori,Pavel Kotov,Pavel Kotov,Emil Ruusuvuori,Player2,67.0,69.0,6-3 7-6(4),ATP,2024
2024-01-01,Hong Kong,Hard,QF,Juncheng Shang,Frances Tiafoe,Frances Tiafoe,Juncheng Shang,Player2,16.0,183.0,6-4 6-4,ATP,2024
2024-01-01,Hong Kong,Hard,QF,Andrey Rublev,Arthur Fils,Andrey Rublev,Arthur Fils,Player1,5.0,36.0,6-4 1-6 6-2,ATP,2024
2024-01-01,Hong Kong,Hard,SF,Emil Ruusuvuori,Sebastian Ofner,Emil Ruusuvuori,Sebastian Ofner,Player1,69.0,43.0,4-6 7-5 6-3,ATP,2024
2024-01-01,Hong Kong,Hard,R16,Sebastian Ofner,Jan Lennard Struff,Jan Lennard Struff,Sebastian Ofner,Player2,25.0,43.0,6-7(4) 7-6(5) 7-6(2),ATP,2024
2024-01-01,Hong Kong,Hard,SF,Andrey Rublev,Juncheng Shang,Juncheng Shang,Andrey Rublev,Player2,183.0,5.0,4-6 6-2 6-3,ATP,2024
2024-01-01,United Cup,Hard,RR,Casper Ruud,Tallon Griekspoor,Casper Ruud,Tallon Griekspoor,Player1,11.0,23.0,6-3 6-4,ATP,2024
2024-01-01,United Cup,Hard,RR,Casper Ruud,Borna Coric,Borna Coric,Casper Ruud,Player2,37.0,11.0,6-4 6-1,ATP,2024
2024-01-01,United Cup,Hard,RR,Borna Coric,Tallon Griekspoor,Tallon Griekspoor,Borna Coric,Player2,23.0,37.0,7-6(4) 6-4,ATP,2024
2024-01-01,United Cup,Hard,RR,Novak Djokovic,Zhizhen Zhang,Novak Djokovic,Zhizhen Zhang,Player1,1.0,58.0,6-3 6-2,ATP,2024
2024-01-01,United Cup,Hard,RR,Novak Djokovic,Jiri Lehecka,Novak Djokovic,Jiri Lehecka,Player1,1.0,31.0,6-1 6-7(3) 6-1,ATP,2024
2024-01-01,United Cup,Hard,RR,Zhizhen Zhang,Jiri Lehecka,Jiri Lehecka,Zhizhen Zhang,Player2,31.0,58.0,5-7 6-3 6-4,ATP,2024
2024-01-01,United Cup,Hard,RR,Alexander Zverev,Lorenzo Sonego,Lorenzo Sonego,Alexander Zverev,Player2,46.0,7.0,6-7(5) 6-3 6-4,ATP,2024
