Date,HomeTeam,AwayTeam,HomeScore,AwayScore,HomeFG,AwayFG,HomeFG3,AwayFG3,HomeFT,AwayFT,HomeREB,AwayREB,HomeAST,AwayAST,HomeTO,AwayTO,Season,Winner
2021-05-11,Milwaukee Bucks,Orlando Magic,114,102,0.426,0.415,0.242,0.333,0.741,0.7,63,52,16,18,9,12,2020-21,Home
2021-05-11,Indiana Pacers,Philadelphia 76ers,103,94,0.446,0.437,0.341,0.308,0.938,0.714,45,35,28,23,13,11,2020-21,Home
2021-05-11,Memphis Grizzlies,Dallas Mavericks,133,104,0.573,0.42,0.485,0.316,0.938,0.947,44,35,32,23,10,12,2020-21,Home
2021-05-11,Boston Celtics,Miami Heat,121,129,0.523,0.593,0.486,0.533,0.647,0.773,32,43,31,25,11,14,2020-21,Away
2021-05-12,Los Angeles Lakers,Houston Rockets,124,122,0.571,0.506,0.35,0.429,0.591,0.667,41,41,28,33,11,15,2020-21,Home
2021-05-12,Utah Jazz,Portland Trail Blazers,98,105,0.412,0.44,0.3,0.406,0.762,0.706,53,39,15,17,10,5,2020-21,Away
2021-05-12,Cleveland Cavaliers,Boston Celtics,102,94,0.45,0.356,0.333,0.293,0.815,0.714,55,46,27,14,15,7,2020-21,Home
2021-05-12,Brooklyn Nets,San Antonio Spurs,128,116,0.608,0.426,0.429,0.258,0.741,0.815,43,46,33,21,11,8,2020-21,Home
2021-05-12,Atlanta Hawks,Washington Wizards,120,116,0.512,0.446,0.303,0.345,0.786,0.842,51,42,22,29,14,7,2020-21,Home
2021-05-12,Dallas Mavericks,New Orleans Pelicans,125,107,0.49,0.414,0.333,0.25,0.8,0.737,48,44,23,18,8,12,2020-21,Home
2021-05-13,New York Knicks,San Antonio Spurs,102,98,0.407,0.418,0.4,0.286,1.0,0.842,48,47,23,22,10,9,2020-21,Home
2021-05-13,Atlanta Hawks,Orlando Magic,116,93,0.436,0.383,0.389,0.306,0.833,0.667,49,51,19,24,7,14,2020-21,Home
2021-05-13,Minnesota Timberwolves,Denver Nuggets,103,114,0.425,0.479,0.39,0.333,0.594,0.909,43,53,20,30,15,12,2020-21,Away
2021-05-13,Phoenix Suns,Portland Trail Blazers,118,117,0.466,0.543,0.406,0.455,0.885,0.778,42,33,22,23,11,13,2020-21,Home
2021-05-13,Charlotte Hornets,LA Clippers,90,113,0.393,0.533,0.273,0.467,0.789,0.75,35,44,24,28,10,17,2020-21,Away
2021-05-13,Indiana Pacers,Milwaukee Bucks,133,142,0.455,0.574,0.488,0.367,0.8,0.742,40,51,34,34,7,12,2020-21,Away
2021-05-13,Memphis Grizzlies,Sacramento Kings,116,110,0.5,0.438,0.333,0.415,0.833,0.643,48,35,30,33,18,10,2020-21,Home
2021-05-13,Chicago Bulls,Toronto Raptors,114,102,0.542,0.444,0.472,0.333,0.7,0.556,51,32,31,24,18,9,2020-21,Home
2021-05-13,Miami Heat,Philadelphia 76ers,106,94,0.506,0.462,0.371,0.28,1.0,0.75,47,30,26,20,19,12,2020-21,Home
2021-05-14,Philadelphia 76ers,Orlando Magic,122,97,0.473,0.398,0.471,0.333,0.947,0.75,46,44,35,21,8,13,2020-21,Home
2021-05-14,Golden State Warriors,New Orleans Pelicans,125,122,0.483,0.465,0.436,0.407,0.8,0.679,46,51,29,21,11,9,2020-21,Home
2021-05-14,Detroit Pistons,Denver Nuggets,91,104,0.41,0.488,0.162,0.281,0.739,0.786,41,49,21,29,9,11,2020-21,Away
2021-05-14,Memphis Grizzlies,Sacramento Kings,107,106,0.44,0.385,0.333,0.238,0.629,0.815,49,56,23,21,13,10,2020-21,Home
2021-05-14,Dallas Mavericks,Toronto Raptors,114,110,0.433,0.494,0.405,0.342,0.905,0.765,42,44,27,19,8,11,2020-21,Home
2021-05-14,Washington Wizards,Cleveland Cavaliers,120,105,0.461,0.464,0.28,0.278,0.838,0.81,47,44,23,24,10,17,2020-21,Home
2021-05-14,Oklahoma City Thunder,Utah Jazz,93,109,0.429,0.43,0.316,0.333,0.938,0.762,45,53,13,23,15,11,2020-21,Away
2021-05-14,Houston Rockets,LA Clippers,122,115,0.535,0.484,0.378,0.314,0.727,0.933,41,35,30,29,15,13,2020-21,Home
2021-05-15,Milwaukee Bucks,Miami Heat,122,108,0.535,0.417,0.371,0.449,0.708,0.75,48,38,29,25,11,11,2020-21,Home
2021-05-15,Brooklyn Nets,Chicago Bulls,105,91,0.471,0.347,0.412,0.268,0.6,0.706,52,52,26,24,9,9,2020-21,Home
2021-05-15,San Antonio Spurs,Phoenix Suns,103,140,0.443,0.553,0.154,0.455,0.875,0.955,41,47,23,32,16,10,2020-21,Away
2021-05-15,Minnesota Timberwolves,Boston Celtics,108,124,0.411,0.484,0.135,0.429,0.735,0.778,51,44,22,27,12,14,2020-21,Away
2021-05-15,New York Knicks,Charlotte Hornets,118,109,0.511,0.382,0.432,0.265,0.8,0.75,50,51,29,28,9,8,2020-21,Home
2021-05-15,Indiana Pacers,Los Angeles Lakers,115,122,0.517,0.477,0.273,0.379,0.737,0.806,37,45,28,25,13,13,2020-21,Away
2021-05-16,Detroit Pistons,Miami Heat,107,120,0.465,0.56,0.314,0.382,0.727,0.65,33,39,26,32,16,10,2020-21,Away
2021-05-16,Toronto Raptors,Indiana Pacers,113,125,0.402,0.505,0.316,0.405,0.793,0.778,48,47,21,34,12,13,2020-21,Away
2021-05-16,Philadelphia 76ers,Orlando Magic,128,117,0.489,0.474,0.475,0.357,0.739,0.854,41,47,35,23,11,16,2020-21,Home
2021-05-16,Minnesota Timberwolves,Dallas Mavericks,136,121,0.544,0.484,0.425,0.421,0.84,0.85,38,38,35,32,9,16,2020-21,Home
2021-05-16,New York Knicks,Boston Celtics,96,92,0.43,0.407,0.481,0.268,0.789,0.733,41,46,16,19,10,12,2020-21,Home
2021-05-16,Chicago Bulls,Milwaukee Bucks,118,112,0.517,0.422,0.438,0.324,0.737,0.75,45,41,23,14,16,11,2020-21,Home
2021-05-16,Sacramento Kings,Utah Jazz,99,121,0.467,0.477,0.3,0.462,0.6,0.84,39,50,24,28,12,16,2020-21,Away
2021-05-16,Washington Wizards,Charlotte Hornets,115,110,0.484,0.394,0.323,0.311,0.81,0.917,53,42,22,25,14,11,2020-21,Home
2021-05-16,Portland Trail Blazers,Denver Nuggets,132,116,0.529,0.449,0.419,0.378,0.846,0.933,51,36,24,20,13,6,2020-21,Home
2021-05-16,Brooklyn Nets,Cleveland Cavaliers,123,109,0.566,0.447,0.533,0.308,0.765,0.677,37,45,35,16,12,14,2020-21,Home
2021-05-16,New Orleans Pelicans,Los Angeles Lakers,98,110,0.474,0.469,0.36,0.314,0.714,0.6,47,42,26,30,21,9,2020-21,Away
2021-05-16,San Antonio Spurs,Phoenix Suns,121,123,0.51,0.51,0.292,0.371,0.737,1.0,46,48,30,36,10,8,2020-21,Away
2021-05-16,Oklahoma City Thunder,LA Clippers,117,112,0.532,0.425,0.308,0.233,0.563,0.8,54,44,20,17,15,3,2020-21,Home
2021-05-16,Atlanta Hawks,Houston Rockets,124,95,0.544,0.337,0.333,0.286,0.731,0.75,56,43,32,25,13,15,2020-21,Home
2021-05-16,Golden State Warriors,Memphis Grizzlies,113,101,0.494,0.435,0.385,0.24,0.889,0.789,46,39,26,25,19,12,2020-21,Home
2021-10-19,Milwaukee Bucks,Brooklyn Nets,127,104,0.457,0.44,0.378,0.531,0.778,0.565,54,44,25,19,7,12,2021-22,Home
2021-10-19,Los Angeles Lakers,Golden State Warriors,114,121,0.474,0.441,0.357,0.359,0.474,0.833,45,50,21,30,17,17,2021-22,Away
2021-10-20,New Orleans Pelicans,Philadelphia 76ers,97,117,0.419,0.518,0.433,0.52,0.667,0.8,44,47,28,24,13,12,2021-22,Away
2021-10-20,Portland Trail Blazers,Sacramento Kings,121,124,0.484,0.457,0.343,0.415,0.864,0.793,49,43,25,24,12,10,2021-22,Away
2021-10-20,New York Knicks,Boston Celtics,138,134,0.486,0.41,0.378,0.368,0.704,0.739,55,56,27,34,17,18,2021-22,Home
2021-10-20,Minnesota Timberwolves,Houston Rockets,124,106,0.483,0.455,0.421,0.333,0.774,0.682,46,41,26,21,18,24,2021-22,Home
2021-10-20,Memphis Grizzlies,Cleveland Cavaliers,132,121,0.53,0.505,0.424,0.368,1.0,0.722,53,36,28,38,10,10,2021-22,Home
2021-10-20,Toronto Raptors,Washington Wizards,83,98,0.309,0.444,0.206,0.185,0.727,0.808,54,51,14,20,19,21,2021-22,Away
2021-10-20,San Antonio Spurs,Orlando Magic,123,97,0.5,0.407,0.433,0.31,0.667,0.783,43,44,32,17,8,16,2021-22,Home
2021-10-20,Phoenix Suns,Denver Nuggets,98,110,0.414,0.53,0.378,0.436,0.706,0.556,45,46,23,25,18,17,2021-22,Away
2021-10-20,Charlotte Hornets,Indiana Pacers,123,122,0.43,0.467,0.419,0.362,0.667,0.875,46,51,29,29,8,16,2021-22,Home
2021-10-20,Utah Jazz,Oklahoma City Thunder,107,86,0.44,0.374,0.298,0.2,0.867,0.611,53,50,18,19,10,14,2021-22,Home
2021-10-20,Detroit Pistons,Chicago Bulls,88,94,0.4,0.43,0.214,0.304,0.769,0.867,47,48,17,18,16,17,2021-22,Away
2021-10-21,Miami Heat,Milwaukee Bucks,137,95,0.531,0.381,0.429,0.286,0.645,0.655,58,38,28,19,11,15,2021-22,Home
2021-10-21,Atlanta Hawks,Dallas Mavericks,113,87,0.479,0.333,0.429,0.302,0.889,0.923,55,50,31,16,13,15,2021-22,Home
2021-10-21,Golden State Warriors,LA Clippers,115,113,0.518,0.438,0.484,0.35,0.636,0.714,53,39,27,24,21,7,2021-22,Home
2021-10-22,Sacramento Kings,Utah Jazz,101,110,0.394,0.411,0.222,0.381,0.714,0.87,52,51,20,16,15,17,2021-22,Away
2021-10-22,Houston Rockets,Oklahoma City Thunder,124,91,0.505,0.374,0.447,0.326,0.786,0.563,54,39,29,22,17,19,2021-22,Home
2021-10-22,Cleveland Cavaliers,Charlotte Hornets,112,123,0.512,0.527,0.29,0.406,0.85,0.824,36,46,26,32,18,18,2021-22,Away
2021-10-22,Chicago Bulls,New Orleans Pelicans,128,112,0.528,0.483,0.5,0.517,0.8,0.813,46,42,32,26,14,16,2021-22,Home
2021-10-22,Orlando Magic,New York Knicks,96,121,0.398,0.5,0.395,0.444,0.867,0.529,46,38,24,34,18,11,2021-22,Away
2021-10-22,Los Angeles Lakers,Phoenix Suns,105,115,0.395,0.488,0.441,0.313,0.759,0.75,46,47,25,31,16,11,2021-22,Away
2021-10-22,Philadelphia 76ers,Brooklyn Nets,109,114,0.473,0.466,0.389,0.316,0.818,0.833,35,47,17,26,8,12,2021-22,Away
2021-10-22,Washington Wizards,Indiana Pacers,135,134,0.521,0.536,0.5,0.441,0.947,0.75,38,42,24,28,9,12,2021-22,Home
2021-10-22,Denver Nuggets,San Antonio Spurs,102,96,0.512,0.476,0.3,0.25,0.625,0.714,41,39,26,24,21,20,2021-22,Home
2021-10-22,Boston Celtics,Toronto Raptors,83,115,0.39,0.42,0.324,0.286,0.727,1.0,42,60,19,22,25,11,2021-22,Away
2021-10-23,San Antonio Spurs,Milwaukee Bucks,111,121,0.485,0.53,0.256,0.429,0.833,0.818,38,44,29,21,12,20,2021-22,Away
2021-10-23,Toronto Raptors,Dallas Mavericks,95,103,0.4,0.418,0.297,0.333,0.696,0.722,49,50,17,24,12,9,2021-22,Away
2021-10-23,LA Clippers,Memphis Grizzlies,114,120,0.434,0.467,0.333,0.417,0.882,0.84,44,48,23,26,7,11,2021-22,Away
2021-10-23,Minnesota Timberwolves,New Orleans Pelicans,96,89,0.406,0.348,0.316,0.225,0.6,0.783,47,61,22,15,19,28,2021-22,Home
2021-10-23,Cleveland Cavaliers,Atlanta Hawks,101,95,0.416,0.384,0.25,0.294,0.741,0.6,54,54,23,20,10,9,2021-22,Home
2021-10-23,Indiana Pacers,Miami Heat,102,91,0.392,0.385,0.256,0.273,0.762,0.857,55,55,18,18,16,22,2021-22,Home
2021-10-23,Portland Trail Blazers,Phoenix Suns,134,105,0.543,0.483,0.42,0.321,0.647,0.667,48,38,24,27,9,14,2021-22,Home
2021-10-23,Chicago Bulls,Detroit Pistons,97,82,0.417,0.386,0.423,0.179,0.842,0.6,42,53,24,14,12,20,2021-22,Home
2021-10-24,Houston Rockets,Boston Celtics,97,107,0.427,0.442,0.438,0.319,0.792,0.8,40,43,20,22,18,11,2021-22,Away
2021-10-24,Oklahoma City Thunder,Philadelphia 76ers,103,115,0.476,0.466,0.258,0.415,0.789,0.8,42,47,24,25,11,12,2021-22,Away
2021-10-24,Los Angeles Lakers,Memphis Grizzlies,121,118,0.536,0.45,0.533,0.371,0.682,0.833,36,49,29,25,17,17,2021-22,Home
2021-10-24,New York Knicks,Orlando Magic,104,110,0.37,0.409,0.271,0.279,0.68,0.765,52,57,20,22,12,13,2021-22,Away
2021-10-24,Sacramento Kings,Golden State Warriors,107,119,0.488,0.443,0.326,0.351,0.615,0.833,47,43,26,26,19,6,2021-22,Away
2021-10-24,Brooklyn Nets,Charlotte Hornets,95,111,0.437,0.457,0.257,0.333,0.833,0.789,44,48,18,26,17,12,2021-22,Away
2021-10-25,Brooklyn Nets,Washington Wizards,104,90,0.426,0.347,0.286,0.231,0.824,0.75,54,53,23,16,9,12,2021-22,Home
2021-10-25,Atlanta Hawks,Detroit Pistons,122,104,0.511,0.44,0.375,0.273,0.857,0.833,49,36,24,26,13,14,2021-22,Home
2021-10-25,Toronto Raptors,Chicago Bulls,108,111,0.482,0.481,0.4,0.444,0.8,0.955,47,29,27,24,19,13,2021-22,Away
2021-10-25,Minnesota Timberwolves,New Orleans Pelicans,98,107,0.344,0.448,0.3,0.333,0.778,0.826,41,60,20,19,11,17,2021-22,Away
2021-10-25,Miami Heat,Orlando Magic,107,90,0.471,0.407,0.222,0.273,1.0,0.632,42,39,28,21,10,16,2021-22,Home
2021-10-25,Charlotte Hornets,Boston Celtics,129,140,0.447,0.495,0.432,0.38,0.643,0.84,52,53,26,33,14,12,2021-22,Away
2021-10-25,LA Clippers,Portland Trail Blazers,116,86,0.473,0.376,0.326,0.216,0.737,0.778,43,47,37,15,17,30,2021-22,Home
2021-10-25,Denver Nuggets,Cleveland Cavaliers,87,99,0.407,0.463,0.237,0.28,0.667,0.8,47,49,21,26,21,14,2021-22,Away
2021-10-25,Indiana Pacers,Milwaukee Bucks,109,119,0.444,0.482,0.389,0.344,0.882,0.839,47,42,23,24,19,13,2021-22,Away
2021-10-26,San Antonio Spurs,Los Angeles Lakers,121,125,0.444,0.476,0.361,0.267,0.545,0.773,59,56,33,20,15,13,2021-22,Away
2021-10-26,New York Knicks,Philadelphia 76ers,112,99,0.471,0.439,0.432,0.293,0.933,0.882,45,40,24,24,12,14,2021-22,Home
2021-10-26,Oklahoma City Thunder,Golden State Warriors,98,106,0.419,0.47,0.353,0.35,0.824,0.778,42,46,19,30,13,15,2021-22,Away
2021-10-26,Dallas Mavericks,Houston Rockets,116,106,0.462,0.419,0.279,0.41,0.72,0.692,50,49,25,24,14,17,2021-22,Home
2021-10-26,Utah Jazz,Denver Nuggets,122,110,0.518,0.506,0.308,0.357,0.759,0.667,41,35,20,19,13,13,2021-22,Home
2021-10-27,Phoenix Suns,Sacramento Kings,107,110,0.452,0.442,0.273,0.395,0.708,0.733,56,40,23,28,11,11,2021-22,Away
2021-10-27,New Orleans Pelicans,Atlanta Hawks,99,102,0.43,0.417,0.306,0.267,0.889,0.824,44,55,24,21,9,11,2021-22,Away
2021-10-27,Toronto Raptors,Indiana Pacers,118,100,0.46,0.481,0.467,0.345,0.632,0.824,41,40,22,19,10,22,2021-22,Home
2021-10-27,Boston Celtics,Washington Wizards,107,116,0.435,0.512,0.345,0.36,0.821,0.724,37,47,18,18,13,15,2021-22,Away
2021-10-27,Orlando Magic,Charlotte Hornets,111,120,0.489,0.518,0.375,0.467,0.769,0.833,33,40,22,22,18,16,2021-22,Away
2021-10-27,Portland Trail Blazers,Memphis Grizzlies,116,96,0.464,0.365,0.417,0.34,0.742,0.474,48,50,22,27,13,21,2021-22,Home
2021-10-27,Brooklyn Nets,Miami Heat,93,106,0.388,0.396,0.326,0.276,0.929,0.846,42,62,21,21,15,14,2021-22,Away
2021-10-27,Milwaukee Bucks,Minnesota Timberwolves,108,113,0.411,0.473,0.275,0.289,0.762,0.824,43,49,22,29,8,17,2021-22,Away
2021-10-27,Oklahoma City Thunder,Los Angeles Lakers,123,115,0.5,0.5,0.405,0.314,0.759,0.857,42,40,21,29,15,17,2021-22,Home
2021-10-27,LA Clippers,Cleveland Cavaliers,79,92,0.356,0.407,0.22,0.15,0.615,0.852,36,57,19,12,14,20,2021-22,Away
2021-10-28,Golden State Warriors,Memphis Grizzlies,101,104,0.433,0.402,0.35,0.25,0.75,1.0,48,51,29,25,22,17,2021-22,Away
2021-10-28,Philadelphia 76ers,Detroit Pistons,110,102,0.5,0.407,0.444,0.333,0.917,0.704,46,37,22,22,20,12,2021-22,Home
2021-10-28,Washington Wizards,Atlanta Hawks,122,111,0.465,0.545,0.382,0.286,0.81,0.643,51,43,26,26,6,13,2021-22,Home
2021-10-28,Houston Rockets,Utah Jazz,91,122,0.326,0.482,0.205,0.348,0.87,0.8,41,58,15,24,11,16,2021-22,Away
2021-10-28,Chicago Bulls,New York Knicks,103,104,0.429,0.459,0.344,0.379,0.909,0.75,37,49,25,16,7,13,2021-22,Away
2021-10-28,Dallas Mavericks,San Antonio Spurs,104,99,0.461,0.443,0.4,0.4,0.308,0.6,45,48,18,21,12,14,2021-22,Home
2021-10-29,Toronto Raptors,Orlando Magic,110,109,0.5,0.471,0.3,0.471,0.682,0.688,40,46,18,24,7,17,2021-22,Home
2021-10-29,Miami Heat,Charlotte Hornets,114,99,0.473,0.389,0.257,0.351,1.0,0.727,60,37,23,21,17,11,2021-22,Home
2021-10-29,Brooklyn Nets,Indiana Pacers,105,98,0.447,0.398,0.231,0.276,0.756,0.696,50,46,20,20,18,14,2021-22,Home
2021-10-29,Los Angeles Lakers,Cleveland Cavaliers,113,101,0.548,0.425,0.444,0.353,0.9,0.682,42,36,24,28,20,15,2021-22,Home
2021-10-29,Denver Nuggets,Dallas Mavericks,106,75,0.518,0.295,0.306,0.216,0.692,0.778,51,36,28,14,19,15,2021-22,Home
2021-10-29,Portland Trail Blazers,LA Clippers,111,92,0.418,0.391,0.463,0.357,0.625,0.563,63,43,21,17,14,12,2021-22,Home
2021-10-29,New Orleans Pelicans,Sacramento Kings,109,113,0.429,0.5,0.265,0.333,0.64,0.96,49,45,18,19,10,14,2021-22,Away
2021-10-30,Milwaukee Bucks,San Antonio Spurs,93,102,0.404,0.411,0.256,0.226,0.688,0.708,52,49,20,28,19,9,2021-22,Away
2021-10-30,Indiana Pacers,Toronto Raptors,94,97,0.432,0.424,0.302,0.344,0.688,0.667,40,48,25,18,19,15,2021-22,Away
2021-10-30,Golden State Warriors,Oklahoma City Thunder,103,82,0.424,0.349,0.389,0.205,0.5,0.762,56,45,30,14,15,15,2021-22,Home
2021-10-30,Minnesota Timberwolves,Denver Nuggets,91,93,0.393,0.409,0.317,0.243,0.889,0.75,46,48,21,24,20,18,2021-22,Away
2021-10-30,Phoenix Suns,Cleveland Cavaliers,101,92,0.464,0.396,0.231,0.318,0.63,0.857,52,47,27,21,13,19,2021-22,Home
2021-10-30,Memphis Grizzlies,Miami Heat,103,129,0.386,0.523,0.32,0.568,0.905,0.842,32,50,26,31,14,18,2021-22,Away
2021-10-30,New Orleans Pelicans,New York Knicks,117,123,0.457,0.519,0.333,0.576,0.917,0.8,43,37,30,22,11,12,2021-22,Away
2021-10-30,Philadelphia 76ers,Atlanta Hawks,122,94,0.535,0.379,0.316,0.364,0.947,0.737,37,49,24,24,12,19,2021-22,Home
2021-10-30,Washington Wizards,Boston Celtics,115,112,0.365,0.411,0.278,0.077,0.806,0.88,62,54,19,23,13,11,2021-22,Home
2021-10-30,Chicago Bulls,Utah Jazz,107,99,0.429,0.38,0.238,0.289,0.8,0.947,45,54,16,15,9,20,2021-22,Home
2021-10-30,Detroit Pistons,Orlando Magic,110,103,0.404,0.437,0.326,0.5,0.8,0.733,48,46,26,21,13,17,2021-22,Home
2021-10-31,Charlotte Hornets,Portland Trail Blazers,125,113,0.517,0.443,0.476,0.315,0.619,0.909,44,47,36,30,8,12,2021-22,Home
2021-10-31,Dallas Mavericks,Sacramento Kings,105,99,0.444,0.396,0.324,0.194,0.65,0.8,45,56,24,20,9,12,2021-22,Home
2021-10-31,Los Angeles Lakers,Houston Rockets,95,85,0.406,0.421,0.29,0.214,0.615,0.517,43,55,22,18,12,25,2021-22,Home
2021-10-31,Milwaukee Bucks,Utah Jazz,95,107,0.406,0.467,0.293,0.324,0.833,0.926,44,44,16,13,9,12,2021-22,Away
2021-10-31,Brooklyn Nets,Detroit Pistons,117,91,0.653,0.405,0.52,0.364,0.625,0.682,41,29,30,21,19,15,2021-22,Home
2021-11-01,Philadelphia 76ers,Portland Trail Blazers,113,103,0.518,0.476,0.361,0.353,0.875,0.611,34,45,34,21,10,14,2021-22,Home
2021-11-01,Memphis Grizzlies,Denver Nuggets,106,97,0.454,0.443,0.382,0.237,0.714,0.667,55,40,20,27,12,12,2021-22,Home
2021-11-01,New York Knicks,Toronto Raptors,104,113,0.461,0.434,0.421,0.333,0.75,0.929,41,48,20,24,16,8,2021-22,Away
2021-11-01,Boston Celtics,Chicago Bulls,114,128,0.438,0.57,0.455,0.419,0.75,0.944,38,50,20,30,9,14,2021-22,Away
2021-11-01,Charlotte Hornets,Cleveland Cavaliers,110,113,0.416,0.433,0.385,0.321,0.733,0.684,46,49,27,21,17,16,2021-22,Away
2021-11-01,LA Clippers,Oklahoma City Thunder,99,94,0.38,0.389,0.357,0.297,0.737,0.813,51,51,18,17,12,16,2021-22,Home
2021-11-01,Minnesota Timberwolves,Orlando Magic,97,115,0.371,0.451,0.275,0.395,0.579,0.8,47,51,21,21,12,16,2021-22,Away
2021-11-01,Indiana Pacers,San Antonio Spurs,131,118,0.571,0.528,0.474,0.5,0.75,0.714,39,36,37,34,14,16,2021-22,Home
2021-11-01,Atlanta Hawks,Washington Wizards,118,111,0.458,0.477,0.382,0.333,1.0,1.0,47,36,24,27,11,12,2021-22,Home
2021-11-02,Detroit Pistons,Milwaukee Bucks,89,117,0.323,0.5,0.17,0.459,0.7,0.762,43,52,21,28,14,15,2021-22,Away
2021-11-02,Dallas Mavericks,Miami Heat,110,125,0.44,0.518,0.333,0.52,0.71,0.867,41,45,17,25,9,6,2021-22,Away
2021-11-02,Utah Jazz,Sacramento Kings,119,113,0.439,0.452,0.292,0.387,0.704,0.708,59,38,16,24,16,11,2021-22,Home
2021-11-02,Los Angeles Lakers,Houston Rockets,119,117,0.527,0.527,0.24,0.381,0.75,0.417,43,38,26,27,17,24,2021-22,Home
2021-11-02,Phoenix Suns,New Orleans Pelicans,112,100,0.524,0.396,0.346,0.333,0.944,0.938,42,43,32,21,19,17,2021-22,Home
2021-11-03,Indiana Pacers,New York Knicks,111,98,0.462,0.414,0.39,0.208,0.786,0.778,49,46,26,23,11,10,2021-22,Home
2021-11-03,Golden State Warriors,Charlotte Hornets,114,92,0.488,0.374,0.4,0.278,0.667,0.737,53,49,33,18,16,16,2021-22,Home
2021-11-03,San Antonio Spurs,Dallas Mavericks,108,109,0.489,0.43,0.333,0.235,0.75,0.724,40,56,25,21,15,19,2021-22,Away
2021-11-03,Washington Wizards,Toronto Raptors,100,109,0.436,0.466,0.25,0.4,0.8,0.85,44,42,19,17,13,10,2021-22,Away
2021-11-03,Philadelphia 76ers,Chicago Bulls,103,98,0.494,0.463,0.429,0.286,0.714,0.889,35,47,24,19,14,15,2021-22,Home
2021-11-03,Minnesota Timberwolves,LA Clippers,115,126,0.457,0.603,0.35,0.583,0.938,0.917,39,35,27,33,16,20,2021-22,Away
2021-11-03,Sacramento Kings,New Orleans Pelicans,112,99,0.525,0.43,0.333,0.353,0.818,0.867,37,40,27,24,8,16,2021-22,Home
2021-11-03,Memphis Grizzlies,Denver Nuggets,108,106,0.519,0.473,0.471,0.296,0.571,0.923,36,44,28,24,11,11,2021-22,Home
2021-11-03,Cleveland Cavaliers,Portland Trail Blazers,107,104,0.527,0.444,0.5,0.351,0.778,0.647,43,39,29,24,17,9,2021-22,Home
2021-11-03,Orlando Magic,Boston Celtics,79,92,0.321,0.418,0.209,0.27,0.8,0.64,46,50,15,24,14,11,2021-22,Away
2021-11-03,Brooklyn Nets,Atlanta Hawks,117,108,0.489,0.436,0.458,0.371,0.75,0.867,42,52,34,23,14,14,2021-22,Home
2021-11-04,Atlanta Hawks,Utah Jazz,98,116,0.427,0.506,0.25,0.415,0.808,0.739,32,46,18,30,9,14,2021-22,Away
2021-11-04,Phoenix Suns,Houston Rockets,123,111,0.473,0.432,0.452,0.344,0.913,0.857,46,43,29,25,12,18,2021-22,Home
2021-11-04,Miami Heat,Boston Celtics,78,95,0.346,0.397,0.22,0.39,0.684,0.85,45,46,18,16,18,16,2021-22,Away
2021-11-04,Los Angeles Lakers,Oklahoma City Thunder,104,107,0.415,0.425,0.364,0.366,0.824,0.692,49,50,22,23,13,16,2021-22,Away
2021-11-04,Detroit Pistons,Philadelphia 76ers,98,109,0.402,0.494,0.306,0.375,0.895,0.682,41,49,21,22,11,12,2021-22,Away
2021-11-05,Minnesota Timberwolves,LA Clippers,84,104,0.348,0.409,0.327,0.214,0.714,0.813,42,62,17,18,21,17,2021-22,Away
2021-11-05,Detroit Pistons,Brooklyn Nets,90,96,0.379,0.45,0.324,0.407,0.722,0.929,44,45,17,25,13,16,2021-22,Away
2021-11-05,Golden State Warriors,New Orleans Pelicans,126,85,0.516,0.352,0.4,0.25,0.857,0.75,49,42,36,23,11,17,2021-22,Home
2021-11-05,Toronto Raptors,Cleveland Cavaliers,101,102,0.424,0.458,0.444,0.333,0.556,0.842,45,39,20,22,9,17,2021-22,Away
2021-11-05,Orlando Magic,San Antonio Spurs,89,102,0.393,0.444,0.293,0.316,0.7,0.889,43,48,23,23,18,13,2021-22,Away
2021-11-05,Milwaukee Bucks,New York Knicks,98,113,0.402,0.427,0.372,0.25,0.762,0.808,37,59,19,16,15,14,2021-22,Away
2021-11-05,Sacramento Kings,Charlotte Hornets,140,110,0.552,0.467,0.5,0.314,0.846,0.619,56,28,29,29,18,10,2021-22,Home
2021-11-05,Portland Trail Blazers,Indiana Pacers,110,106,0.488,0.489,0.436,0.333,0.867,0.6,42,40,27,28,13,11,2021-22,Home
2021-11-05,Washington Wizards,Memphis Grizzlies,115,87,0.583,0.354,0.4,0.194,0.538,0.765,53,39,34,19,18,9,2021-22,Home
2021-11-06,Portland Trail Blazers,Los Angeles Lakers,105,90,0.379,0.344,0.273,0.281,0.75,0.792,52,59,22,20,11,19,2021-22,Home
2021-11-06,Dallas Mavericks,Boston Celtics,107,104,0.526,0.488,0.333,0.29,0.857,0.688,40,36,19,20,15,11,2021-22,Home
2021-11-06,Phoenix Suns,Atlanta Hawks,121,117,0.511,0.433,0.326,0.394,0.81,0.87,42,50,26,18,12,12,2021-22,Home
2021-11-06,Miami Heat,Utah Jazz,118,115,0.603,0.518,0.524,0.333,0.765,0.737,36,31,30,26,14,6,2021-22,Home
2021-11-06,Chicago Bulls,Philadelphia 76ers,105,114,0.402,0.531,0.241,0.5,0.8,0.789,46,41,20,22,9,14,2021-22,Away
2021-11-06,Denver Nuggets,Houston Rockets,95,94,0.404,0.467,0.225,0.286,0.824,0.667,45,47,19,19,11,16,2021-22,Home
2021-11-07,Golden State Warriors,Houston Rockets,120,107,0.518,0.456,0.326,0.303,0.85,0.676,41,42,31,17,15,21,2021-22,Home
